SEGGER J-Link V9.18 - Real time terminal output
SEGGER J-Link ARM Pro V12.0, SN=601012478
Process: JLinkGDBServerCL.exe
W (6124) cellular: ec800m process status=10
W (6129) cellular: ec800m process status=10
W (6134) cellular: ec800m process status=10
W (6139) cellular: ec800m process status=10
W (6144) cellular: ec800m process status=10
W (6149) cellular: ec800m process status=10
W (6154) cellular: ec800m process status=10
W (6159) cellular: ec800m process status=10
W (6164) cellular: ec800m process status=10
W (6169) cellular: ec800m process status=10
W (6174) cellular: ec800m process status=10
W (6179) cellular: ec800m process status=10
W (6184) cellular: ec800m process status=10
W (6189) cellular: ec800m process status=10
W (6194) cellular: ec800m process status=10
W (6199) cellular: ec800m process status=10
W (6204) cellular: ec800m process status=10
W (6209) cellular: ec800m process status=10
W (6214) cellular: ec800m process status=10
W (6219) cellular: ec800m process status=10
W (6224) cellular: ec800m process status=10
W (6229) cellular: ec800m process status=10
W (6234) cellular: ec800m process status=10
W (6239) cellular: ec800m process status=10
W (6244) cellular: ec800m process status=10
W (6249) cellular: ec800m process status=10
W (6254) cellular: ec800m process status=10
W (6259) cellular: ec800m process status=10
W (6264) cellular: ec800m process status=10
W (6269) cellular: ec800m process status=10
W (6274) cellular: ec800m process status=10
W (6279) cellular: ec800m process status=10
W (6284) cellular: ec800m process status=10
W (6289) cellular: ec800m process status=10
W (6294) cellular: ec800m process status=10
W (6299) cellular: ec800m process status=10
W (6304) cellular: ec800m process status=10
W (6309) cellular: ec800m process status=10
W (6314) cellular: ec800m process status=10
W (6319) cellular: ec800m process status=10
W (6324) cellular: ec800m process status=10
W (6329) cellular: ec800m process status=10
W (6334) cellular: ec800m process status=10
W (6339) cellular: ec800m process status=10
W (6344) cellular: ec800m process status=10
W (6349) cellular: ec800m process status=10
W (6354) cellular: ec800m process status=10
W (6359) cellular: ec800m process status=10
W (6364) cellular: ec800m process status=10
W (6369) cellular: ec800m process status=10
W (6374) cellular: ec800m process status=10
W (6379) cellular: ec800m process status=10
W (6384) cellular: ec800m process status=10
W (6389) cellular: ec800m process status=10
W (6394) cellular: ec800m process status=10
W (6399) cellular: ec800m process status=10
W (6404) cellular: ec800m process status=10
W (6409) cellular: ec800m process status=10
W (6414) cellular: ec800m process status=10
W (6419) cellular: ec800m process status=10
W (6424) cellular: ec800m process status=10
W (6429) cellular: ec800m process status=10
W (6434) cellular: ec800m process status=10
W (6439) cellular: ec800m process status=10
W (6444) cellular: ec800m process status=10
W (6449) cellular: ec800m process status=10
W (6454) cellular: ec800m process status=10
W (6459) cellular: ec800m process status=10
W (6464) cellular: ec800m process status=10
W (6469) cellular: ec800m process status=10
W (6474) cellular: ec800m process status=10
W (6479) cellular: ec800m process status=10
W (6484) cellular: ec800m process status=10
W (6489) cellular: ec800m process status=10
W (6494) cellular: ec800m process status=10
W (6499) cellular: ec800m process status=10
W (6504) cellular: ec800m process status=10
W (6509) cellular: ec800m process status=10
W (6514) cellular: ec800m process status=10
W (6519) cellular: ec800m process status=10
W (6524) cellular: ec800m process status=10
W (6529) cellular: ec800m process status=10
W (6534) cellular: ec800m process status=10
W (6539) cellular: ec800m process status=10
W (6544) cellular: ec800m process status=10
W (6549) cellular: ec800m process status=10
W (6554) cellular: ec800m process status=10
W (6559) cellular: ec800m process status=10
W (6564) cellular: ec800m process status=10
W (6569) cellular: ec800m process status=10
W (6574) cellular: ec800m process status=10
W (6579) cellular: ec800m process status=10
W (6584) cellular: ec800m process status=10
W (6589) cellular: ec800m process status=10
W (6594) cellular: ec800m process status=10
W (6599) cellular: ec800m process status=10
W (6604) cellular: ec800m process status=10
W (6609) cellular: ec800m process status=10
W (6614) cellular: ec800m process status=10
W (6619) cellular: ec800m process status=10
W (6624) cellular: ec800m process status=10
W (6629) cellular: ec800m process status=10
W (6634) cellular: ec800m process status=10
W (6639) cellular: ec800m process status=10
W (6644) cellular: ec800m process status=10
W (6649) cellular: ec800m process status=10
W (6654) cellular: ec800m process status=10
W (6659) cellular: ec800m process status=10
W (6664) cellular: ec800m process status=10
W (6669) cellular: ec800m process status=10
W (6674) cellular: ec800m process status=10
W (6679) cellular: ec800m process status=10
W (6684) cellular: ec800m process status=10
W (6689) cellular: ec800m process status=10
W (6694) cellular: ec800m process status=10
W (6699) cellular: ec800m process status=10
W (6704) cellular: ec800m process status=10
W (6709) cellular: ec800m process status=10
W (6714) cellular: ec800m process status=10
W (6719) cellular: ec800m process status=10
W (6724) cellular: ec800m process status=10
W (6729) cellular: ec800m process status=10
W (6734) cellular: ec800m process status=10
W (6739) cellular: ec800m process status=10
W (6744) cellular: ec800m process status=10
W (6749) cellular: ec800m process status=10
W (6754) cellular: ec800m process status=10
W (6759) cellular: ec800m process status=10
W (6764) cellular: ec800m process status=10
W (6769) cellular: ec800m process status=10
W (6774) cellular: ec800m process status=10
W (6779) cellular: ec800m process status=10
W (6784) cellular: ec800m process status=10
W (6789) cellular: ec800m process status=10
W (6794) cellular: ec800m process status=10
W (6799) cellular: ec800m process status=10
W (6804) cellular: ec800m process status=10
W (6809) cellular: ec800m process status=10
W (6814) cellular: ec800m process status=10
W (6819) cellular: ec800m process status=10
W (6824) cellular: ec800m process status=10
W (6829) cellular: ec800m process status=10
W (6834) cellular: ec800m process status=10
W (6839) cellular: ec800m process status=10
W (6844) cellular: ec800m process status=10
W (6849) cellular: ec800m process status=10
W (6854) cellular: ec800m process status=10
W (6859) cellular: ec800m process status=10
W (6864) cellular: ec800m process status=10
W (6869) cellular: ec800m process status=10
W (6874) cellular: ec800m process status=10
W (6879) cellular: ec800m process status=10
W (6884) cellular: ec800m process status=10
W (6889) cellular: ec800m process status=10
W (6894) cellular: ec800m process status=10
W (6899) cellular: ec800m process status=10
W (6904) cellular: ec800m process status=10
W (6909) cellular: ec800m process status=10
W (6914) cellular: ec800m process status=10
W (6919) cellular: ec800m process status=10
W (6924) cellular: ec800m process status=10
W (6929) cellular: ec800m process status=10
W (6934) cellular: ec800m process status=10
W (6939) cellular: ec800m process status=10
W (6944) cellular: ec800m process status=10
W (6949) cellular: ec800m process status=10
W (6954) cellular: ec800m process status=10
W (6959) cellular: ec800m process status=10
W (6964) cellular: ec800m process status=10
W (6969) cellular: ec800m process status=10
W (6974) cellular: ec800m process status=10
W (6979) cellular: ec800m process status=10
W (6984) cellular: ec800m process status=10
W (6989) cellular: ec800m process status=10
W (6994) cellular: ec800m process status=10
W (6999) cellular: ec800m process status=10
W (7004) cellular: ec800m process status=10
W (7009) cellular: ec800m process status=10
W (7014) cellular: ec800m process status=10
W (7019) cellular: ec800m process status=10
W (7024) cellular: ec800m process status=10
W (7029) cellular: ec800m process status=10
W (7034) cellular: ec800m process status=10
W (7039) cellular: ec800m process status=10
W (7044) cellular: ec800m process status=10
W (7049) cellular: ec800m process status=10
W (7054) cellular: ec800m process status=10
W (7059) cellular: ec800m process status=10
W (7064) cellular: ec800m process status=10
W (7069) cellular: ec800m process status=10
W (7074) cellular: ec800m process status=10
W (7079) cellular: ec800m process status=10
W (7084) cellular: ec800m process status=10
W (7089) cellular: ec800m process status=10
W (7094) cellular: ec800m process status=10
W (7099) cellular: ec800m process status=10
W (7104) cellular: ec800m process status=10
W (7109) cellular: ec800m process status=10
W (7114) cellular: ec800m process status=10
W (7119) cellular: ec800m process status=10
W (7124) cellular: ec800m process status=10
W (7129) cellular: ec800m process status=10
W (7134) cellular: ec800m process status=10
W (7139) cellular: ec800m process status=10
W (7144) cellular: ec800m process status=10
W (7149) cellular: ec800m process status=10
W (7154) cellular: ec800m process status=10
W (7159) cellular: ec800m process status=10
W (7164) cellular: ec800m process status=10
W (7169) cellular: ec800m process status=10
W (7174) cellular: ec800m process status=10
W (7179) cellular: ec800m process status=10
W (7184) cellular: ec800m process status=10
W (7189) cellular: ec800m process status=10
W (7194) cellular: ec800m process status=10
W (7199) cellular: ec800m process status=10
W (7204) cellular: ec800m process status=10
W (7209) cellular: ec800m process status=10
W (7214) cellular: ec800m process status=10
W (7219) cellular: ec800m process status=10
W (7224) cellular: ec800m process status=10
W (7229) cellular: ec800m process status=10
W (7234) cellular: ec800m process status=10
W (7239) cellular: ec800m process status=10
W (7244) cellular: ec800m process status=10
W (7249) cellular: ec800m process status=10
W (7254) cellular: ec800m process status=10
W (7259) cellular: ec800m process status=10
W (7264) cellular: ec800m process status=10
W (7269) cellular: ec800m process status=10
W (7274) cellular: ec800m process status=10
W (7279) cellular: ec800m process status=10
W (7284) cellular: ec800m process status=10
W (7289) cellular: ec800m process status=10
W (7294) cellular: ec800m process status=10
W (7299) cellular: ec800m process status=10
W (7304) cellular: ec800m process status=10
W (7309) cellular: ec800m process status=10
W (7314) cellular: ec800m process status=10
W (7319) cellular: ec800m process status=10
W (7324) cellular: ec800m process status=10
W (7329) cellular: ec800m process status=10
W (7334) cellular: ec800m process status=10
W (7339) cellular: ec800m process status=10
W (7344) cellular: ec800m process status=10
W (7349) cellular: ec800m process status=10
W (7354) cellular: ec800m process status=10
W (7359) cellular: ec800m process status=10
W (7364) cellular: ec800m process status=10
W (7369) cellular: ec800m process status=10
W (7374) cellular: ec800m process status=10
W (7379) cellular: ec800m process status=10
W (7384) cellular: ec800m process status=10
W (7389) cellular: ec800m process status=10
W (7394) cellular: ec800m process status=10
W (7399) cellular: ec800m process status=10
W (7404) cellular: ec800m process status=10
W (7409) cellular: ec800m process status=10
W (7414) cellular: ec800m process status=10
W (7419) cellular: ec800m process status=10
W (7424) cellular: ec800m process status=10
W (7429) cellular: ec800m process status=10
W (7434) cellular: ec800m process status=10
W (7439) cellular: ec800m process status=10
W (7444) cellular: ec800m process status=10
W (7449) cellular: ec800m process status=10
W (7454) cellular: ec800m process status=10
W (7459) cellular: ec800m process status=10
W (7464) cellular: ec800m process status=10
W (7469) cellular: ec800m process status=10
W (7474) cellular: ec800m process status=10
W (7479) cellular: ec800m process status=10
W (7484) cellular: ec800m process status=10
W (7489) cellular: ec800m process status=10
W (7494) cellular: ec800m process status=10
W (7499) cellular: ec800m process status=10
W (7504) cellular: ec800m process status=10
W (7509) cellular: ec800m process status=10
W (7514) cellular: ec800m process status=10
W (7519) cellular: ec800m process status=10
W (7524) cellular: ec800m process status=10
W (7529) cellular: ec800m process status=10
W (7534) cellular: ec800m process status=10
W (7539) cellular: ec800m process status=10
W (7544) cellular: ec800m process status=10
W (7549) cellular: ec800m process status=10
W (7554) cellular: ec800m process status=10
W (7559) cellular: ec800m process status=10
W (7564) cellular: ec800m process status=10
W (7569) cellular: ec800m process status=10
W (7574) cellular: ec800m process status=10
W (7579) cellular: ec800m process status=10
W (7584) cellular: ec800m process status=10
W (7589) cellular: ec800m process status=10
W (7594) cellular: ec800m process status=10
W (7599) cellular: ec800m process status=10
W (7604) cellular: ec800m process status=10
W (7609) cellular: ec800m process status=10
W (7614) cellular: ec800m process status=10
W (7619) cellular: ec800m process status=10
W (7624) cellular: ec800m process status=10
W (7629) cellular: ec800m process status=10
W (7634) cellular: ec800m process status=10
W (7639) cellular: ec800m process status=10
W (7644) cellular: ec800m process status=10
W (7649) cellular: ec800m process status=10
W (7654) cellular: ec800m process status=10
W (7659) cellular: ec800m process status=10
W (7664) cellular: ec800m process status=10
W (7669) cellular: ec800m process status=10
W (7674) cellular: ec800m process status=10
W (7679) cellular: ec800m process status=10
W (7684) cellular: ec800m process status=10
W (7689) cellular: ec800m process status=10
W (7694) cellular: ec800m process status=10
W (7699) cellular: ec800m process status=10
W (7704) cellular: ec800m process status=10
W (7709) cellular: ec800m process status=10
W (7714) cellular: ec800m process status=10
W (7719) cellular: ec800m process status=10
W (7724) cellular: ec800m process status=10
W (7729) cellular: ec800m process status=10
W (7734) cellular: ec800m process status=10
W (7739) cellular: ec800m process status=10
W (7744) cellular: ec800m process status=10
W (7749) cellular: ec800m process status=10
W (7754) cellular: ec800m process status=10
W (7759) cellular: ec800m process status=10
W (7764) cellular: ec800m process status=10
W (7769) cellular: ec800m process status=10
W (7774) cellular: ec800m process status=10
W (7779) cellular: ec800m process status=10
W (7784) cellular: ec800m process status=10
W (7789) cellular: ec800m process status=10
W (7794) cellular: ec800m process status=10
W (7799) cellular: ec800m process status=10
W (7804) cellular: ec800m process status=10
W (7809) cellular: ec800m process status=10
W (7814) cellular: ec800m process status=10
W (7819) cellular: ec800m process status=10
W (7824) cellular: ec800m process status=10
W (7829) cellular: ec800m process status=10
W (7834) cellular: ec800m process status=10
W (7839) cellular: ec800m process status=10
W (7844) cellular: ec800m process status=10
W (7849) cellular: ec800m process status=10
W (7854) cellular: ec800m process status=10
W (7859) cellular: ec800m process status=10
W (7864) cellular: ec800m process status=10
W (7869) cellular: ec800m process status=10
W (7874) cellular: ec800m process status=10
W (7879) cellular: ec800m process status=10
W (7884) cellular: ec800m process status=10
W (7889) cellular: ec800m process status=10
W (7894) cellular: ec800m process status=10
W (7899) cellular: ec800m process status=10
W (7904) cellular: ec800m process status=10
W (7909) cellular: ec800m process status=10
W (7914) cellular: ec800m process status=10
W (7919) cellular: ec800m process status=10
W (7924) cellular: ec800m process status=10
W (7929) cellular: ec800m process status=10
W (7934) cellular: ec800m process status=10
W (7939) cellular: ec800m process status=10
W (7944) cellular: ec800m process status=10
W (7949) cellular: ec800m process status=10
W (7954) cellular: ec800m process status=10
W (7959) cellular: ec800m process status=10
W (7964) cellular: ec800m process status=10
W (7969) cellular: ec800m process status=10
W (7974) cellular: ec800m process status=10
W (7979) cellular: ec800m process status=10
W (7984) cellular: ec800m process status=10
W (7989) cellular: ec800m process status=10
W (7994) cellular: ec800m process status=10
W (7999) cellular: ec800m process status=10
W (8004) cellular: ec800m process status=10
W (8009) cellular: ec800m process status=10
W (8014) cellular: ec800m process status=10
W (8019) cellular: ec800m process status=10
W (8024) cellular: ec800m process status=10
W (8029) cellular: ec800m process status=10
W (8034) cellular: ec800m process status=10
W (8039) cellular: ec800m process status=10
W (8044) cellular: ec800m process status=10
W (8049) cellular: ec800m process status=10
W (8054) cellular: ec800m process status=10
W (8059) cellular: ec800m process status=10
W (8064) cellular: ec800m process status=10
W (8069) cellular: ec800m process status=10
W (8074) cellular: ec800m process status=10
W (8079) cellular: ec800m process status=10
W (8084) cellular: ec800m process status=10
W (8089) cellular: ec800m process status=10
W (8094) cellular: ec800m process status=10
W (8099) cellular: ec800m process status=10
W (8104) cellular: ec800m process status=10
W (8109) cellular: ec800m process status=10
W (8114) cellular: ec800m process status=10
W (8119) cellular: ec800m process status=10
W (8124) cellular: ec800m process status=10
W (8129) cellular: ec800m process status=10
W (8134) cellular: ec800m process status=10
W (8139) cellular: ec800m process status=10
W (8144) cellular: ec800m process status=10
W (8149) cellular: ec800m process status=10
W (8154) cellular: ec800m process status=10
W (8159) cellular: ec800m process status=10
W (8164) cellular: ec800m process status=10
W (8169) cellular: ec800m process status=10
W (8174) cellular: ec800m process status=10
W (8179) cellular: ec800m process status=10
W (8184) cellular: ec800m process status=10
W (8189) cellular: ec800m process status=10
W (8194) cellular: ec800m process status=10
W (8199) cellular: ec800m process status=10
W (8204) cellular: ec800m process status=10
W (8209) cellular: ec800m process status=10
W (8214) cellular: ec800m process status=10
W (8219) cellular: ec800m process status=10
W (8224) cellular: ec800m process status=10
W (8229) cellular: ec800m process status=10
W (8234) cellular: ec800m process status=10
W (8239) cellular: ec800m process status=10
W (8244) cellular: ec800m process status=10
W (8249) cellular: ec800m process status=10
W (8254) cellular: ec800m process status=10
W (8259) cellular: ec800m process status=10
W (8264) cellular: ec800m process status=10
W (8269) cellular: ec800m process status=10
W (8274) cellular: ec800m process status=10
W (8279) cellular: ec800m process status=10
W (8284) cellular: ec800m process status=10
W (8289) cellular: ec800m process status=10
W (8294) cellular: ec800m process status=10
W (8299) cellular: ec800m process status=10
W (8304) cellular: ec800m process status=10
W (8309) cellular: ec800m process status=10
W (8314) cellular: ec800m process status=10
W (8319) cellular: ec800m process status=10
W (8324) cellular: ec800m process status=10
W (8329) cellular: ec800m process status=10
W (8334) cellular: ec800m process status=10
W (8339) cellular: ec800m process status=10
W (8344) cellular: ec800m process status=10
W (8349) cellular: ec800m process status=10
W (8354) cellular: ec800m process status=10
W (8359) cellular: ec800m process status=10
W (8364) cellular: ec800m process status=10
W (8369) cellular: ec800m process status=10
W (8374) cellular: ec800m process status=10
W (8379) cellular: ec800m process status=10
W (8384) cellular: ec800m process status=10
W (8389) cellular: ec800m process status=10
W (8394) cellular: ec800m process status=10
W (8399) cellular: ec800m process status=10
W (8404) cellular: ec800m process status=10
W (8409) cellular: ec800m process status=10
W (8414) cellular: ec800m process status=10
W (8419) cellular: ec800m process status=10
W (8424) cellular: ec800m process status=10
W (8429) cellular: ec800m process status=10
W (8434) cellular: ec800m process status=10
W (8439) cellular: ec800m process status=10
W (8444) cellular: ec800m process status=10
W (8449) cellular: ec800m process status=10
W (8454) cellular: ec800m process status=10
W (8459) cellular: ec800m process status=10
W (8464) cellular: ec800m process status=10
W (8469) cellular: ec800m process status=10
W (8474) cellular: ec800m process status=10
W (8479) cellular: ec800m process status=10
W (8484) cellular: ec800m process status=10
W (8489) cellular: ec800m process status=10
W (8494) cellular: ec800m process status=10
W (8499) cellular: ec800m process status=10
W (8504) cellular: ec800m process status=10
W (8509) cellular: ec800m process status=10
W (8514) cellular: ec800m process status=10
W (8519) cellular: ec800m process status=10
W (8524) cellular: ec800m process status=10
W (8529) cellular: ec800m process status=10
W (8534) cellular: ec800m process status=10
W (8539) cellular: ec800m process status=10
W (8544) cellular: ec800m process status=10
W (8549) cellular: ec800m process status=10
W (8554) cellular: ec800m process status=10
W (8559) cellular: ec800m process status=10
W (8564) cellular: ec800m process status=10
W (8569) cellular: ec800m process status=10
W (8574) cellular: ec800m process status=10
W (8579) cellular: ec800m process status=10
W (8584) cellular: ec800m process status=10
W (8589) cellular: ec800m process status=10
W (8594) cellular: ec800m process status=10
W (8599) cellular: ec800m process status=10
W (8604) cellular: ec800m process status=10
W (8609) cellular: ec800m process status=10
W (8614) cellular: ec800m process status=10
W (8619) cellular: ec800m process status=10
W (8624) cellular: ec800m process status=10
W (8629) cellular: ec800m process status=10
W (8634) cellular: ec800m process status=10
W (8639) cellular: ec800m process status=10
W (8644) cellular: ec800m process status=10
W (8649) cellular: ec800m process status=10
W (8654) cellular: ec800m process status=10
W (8659) cellular: ec800m process status=10
W (8664) cellular: ec800m process status=10
W (8669) cellular: ec800m process status=10
W (8674) cellular: ec800m process status=10
W (8679) cellular: ec800m process status=10
W (8684) cellular: ec800m process status=10
W (8689) cellular: ec800m process status=10
W (8694) cellular: ec800m process status=10
W (8699) cellular: ec800m process status=10
W (8704) cellular: ec800m process status=10
W (8709) cellular: ec800m process status=10
W (8714) cellular: ec800m process status=10
W (8719) cellular: ec800m process status=10
W (8724) cellular: ec800m process status=10
W (8729) cellular: ec800m process status=10
W (8734) cellular: ec800m process status=10
W (8739) cellular: ec800m process status=10
W (8744) cellular: ec800m process status=10
W (8749) cellular: ec800m process status=10
W (8754) cellular: ec800m process status=10
W (8759) cellular: ec800m process status=10
W (8764) cellular: ec800m process status=10
W (8769) cellular: ec800m process status=10
W (8774) cellular: ec800m process status=10
W (8779) cellular: ec800m process status=10
W (8784) cellular: ec800m process status=10
W (8789) cellular: ec800m process status=10
W (8794) cellular: ec800m process status=10
W (8799) cellular: ec800m process status=10
W (8804) cellular: ec800m process status=10
W (8809) cellular: ec800m process status=10
W (8814) cellular: ec800m process status=10
W (8819) cellular: ec800m process status=10
W (8824) cellular: ec800m process status=10
W (8829) cellular: ec800m process status=10
W (8834) cellular: ec800m process status=10
W (8839) cellular: ec800m process status=10
W (8844) cellular: ec800m process status=10
W (8849) cellular: ec800m process status=10
W (8854) cellular: ec800m process status=10
W (8859) cellular: ec800m process status=10
W (8864) cellular: ec800m process status=10
W (8869) cellular: ec800m process status=10
W (8874) cellular: ec800m process status=10
W (8879) cellular: ec800m process status=10
W (8884) cellular: ec800m process status=10
W (8889) cellular: ec800m process status=10
W (8894) cellular: ec800m process status=10
W (8899) cellular: ec800m process status=10
W (8904) cellular: ec800m process status=10
W (8909) cellular: ec800m process status=10
W (8914) cellular: ec800m process status=10
W (8919) cellular: ec800m process status=10
W (8924) cellular: ec800m process status=10
W (8929) cellular: ec800m process status=10
W (8934) cellular: ec800m process status=10
W (8939) cellular: ec800m process status=10
W (8944) cellular: ec800m process status=10
W (8949) cellular: ec800m process status=10
W (8954) cellular: ec800m process status=10
W (8959) cellular: ec800m process status=10
W (8964) cellular: ec800m process status=10
W (8969) cellular: ec800m process status=10
W (8974) cellular: ec800m process status=10
W (8979) cellular: ec800m process status=10
W (8984) cellular: ec800m process status=10
W (8989) cellular: ec800m process status=10
W (8994) cellular: ec800m process status=10
W (8999) cellular: ec800m process status=10
W (9004) cellular: ec800m process status=10
W (9009) cellular: ec800m process status=10
W (9014) cellular: ec800m process status=10
W (9019) cellular: ec800m process status=10
W (9024) cellular: ec800m process status=10
W (9029) cellular: ec800m process status=10
W (9034) cellular: ec800m process status=10
W (9039) cellular: ec800m process status=10
W (9044) cellular: ec800m process status=10
W (9049) cellular: ec800m process status=10
W (9054) cellular: ec800m process status=10
W (9059) cellular: ec800m process status=10
W (9064) cellular: ec800m process status=10
W (9069) cellular: ec800m process status=10
W (9074) cellular: ec800m process status=10
W (9079) cellular: ec800m process status=10
W (9084) cellular: ec800m process status=10
W (9089) cellular: ec800m process status=10
W (9094) cellular: ec800m process status=10
W (9099) cellular: ec800m process status=10
W (9104) cellular: ec800m process status=10
W (9109) cellular: ec800m process status=10
W (9114) cellular: ec800m process status=10
W (9119) cellular: ec800m process status=10
W (9124) cellular: ec800m process status=10
W (9129) cellular: ec800m process status=10
W (9134) cellular: ec800m process status=10
W (9139) cellular: ec800m process status=10
W (9144) cellular: ec800m process status=10
W (9149) cellular: ec800m process status=10
W (9154) cellular: ec800m process status=10
W (9159) cellular: ec800m process status=10
W (9164) cellular: ec800m process status=10
W (9169) cellular: ec800m process status=10
W (9174) cellular: ec800m process status=10
W (9179) cellular: ec800m process status=10
W (9184) cellular: ec800m process status=10
W (9189) cellular: ec800m process status=10
W (9194) cellular: ec800m process status=10
W (9199) cellular: ec800m process status=10
W (9204) cellular: ec800m process status=10
W (9209) cellular: ec800m process status=10
W (9214) cellular: ec800m process status=10
W (9219) cellular: ec800m process status=10
W (9224) cellular: ec800m process status=10
W (9229) cellular: ec800m process status=10
W (9234) cellular: ec800m process status=10
W (9239) cellular: ec800m process status=10
W (9244) cellular: ec800m process status=10
W (9249) cellular: ec800m process status=10
W (9254) cellular: ec800m process status=10
W (9259) cellular: ec800m process status=10
W (9264) cellular: ec800m process status=10
W (9269) cellular: ec800m process status=10
W (9274) cellular: ec800m process status=10
W (9279) cellular: ec800m process status=10
W (9284) cellular: ec800m process status=10
W (9289) cellular: ec800m process status=10
W (9294) cellular: ec800m process status=10
W (9299) cellular: ec800m process status=10
W (9304) cellular: ec800m process status=10
W (9309) cellular: ec800m process status=10
W (9314) cellular: ec800m process status=10
W (9319) cellular: ec800m process status=10
W (9324) cellular: ec800m process status=10
W (9329) cellular: ec800m process status=10
W (9334) cellular: ec800m process status=10
W (9339) cellular: ec800m process status=10
W (9344) cellular: ec800m process status=10
W (9349) cellular: ec800m process status=10
W (9354) cellular: ec800m process status=10
W (9359) cellular: ec800m process status=10
W (9364) cellular: ec800m process status=10
W (9369) cellular: ec800m process status=10
W (9374) cellular: ec800m process status=10
W (9379) cellular: ec800m process status=10
W (9384) cellular: ec800m process status=10
W (9389) cellular: ec800m process status=10
W (9394) cellular: ec800m process status=10
W (9399) cellular: ec800m process status=10
W (9404) cellular: ec800m process status=10
W (9409) cellular: ec800m process status=10
W (9414) cellular: ec800m process status=10
W (9419) cellular: ec800m process status=10
W (9424) cellular: ec800m process status=10
W (9429) cellular: ec800m process status=10
W (9434) cellular: ec800m process status=10
W (9439) cellular: ec800m process status=10
W (9444) cellular: ec800m process status=10
W (9449) cellular: ec800m process status=10
W (9454) cellular: ec800m process status=10
W (9459) cellular: ec800m process status=10
W (9464) cellular: ec800m process status=10
W (9469) cellular: ec800m process status=10
W (9474) cellular: ec800m process status=10
W (9479) cellular: ec800m process status=10
W (9484) cellular: ec800m process status=10
W (9489) cellular: ec800m process status=10
W (9494) cellular: ec800m process status=10
W (9499) cellular: ec800m process status=10
W (9504) cellular: ec800m process status=10
W (9509) cellular: ec800m process status=10
W (9514) cellular: ec800m process status=10
W (9519) cellular: ec800m process status=10
W (9524) cellular: ec800m process status=10
W (9529) cellular: ec800m process status=10
W (9534) cellular: ec800m process status=10
W (9539) cellular: ec800m process status=10
W (9544) cellular: ec800m process status=10
W (9549) cellular: ec800m process status=10
W (9554) cellular: ec800m process status=10
W (9559) cellular: ec800m process status=10
W (9564) cellular: ec800m process status=10
W (9569) cellular: ec800m process status=10
W (9574) cellular: ec800m process status=10
W (9579) cellular: ec800m process status=10
W (9584) cellular: ec800m process status=10
W (9589) cellular: ec800m process status=10
W (9594) cellular: ec800m process status=10
W (9599) cellular: ec800m process status=10
W (9604) cellular: ec800m process status=10
W (9609) cellular: ec800m process status=10
W (9614) cellular: ec800m process status=10
W (9619) cellular: ec800m process status=10
W (9624) cellular: ec800m process status=10
W (9629) cellular: ec800m process status=10
W (9634) cellular: ec800m process status=10
W (9639) cellular: ec800m process status=10
W (9644) cellular: ec800m process status=10
W (9649) cellular: ec800m process status=10
W (9654) cellular: ec800m process status=10
W (9659) cellular: ec800m process status=10
W (9664) cellular: ec800m process status=10
W (9669) cellular: ec800m process status=10
W (9674) cellular: ec800m process status=10
W (9679) cellular: ec800m process status=10
W (9684) cellular: ec800m process status=10
W (9689) cellular: ec800m process status=10
W (9694) cellular: ec800m process status=10
W (9699) cellular: ec800m process status=10
W (9704) cellular: ec800m process status=10
W (9709) cellular: ec800m process status=10
W (9714) cellular: ec800m process status=10
W (9719) cellular: ec800m process status=10
W (9724) cellular: ec800m process status=10
W (9729) cellular: ec800m process status=10
W (9734) cellular: ec800m process status=10
W (9739) cellular: ec800m process status=10
W (9744) cellular: ec800m process status=10
W (9749) cellular: ec800m process status=10
W (9754) cellular: ec800m process status=10
W (9759) cellular: ec800m process status=10
W (9764) cellular: ec800m process status=10
W (9769) cellular: ec800m process status=10
W (9774) cellular: ec800m process status=10
W (9779) cellular: ec800m process status=10
W (9784) cellular: ec800m process status=10
W (9789) cellular: ec800m process status=10
W (9794) cellular: ec800m process status=10
W (9799) cellular: ec800m process status=10
W (9804) cellular: ec800m process status=10
W (9809) cellular: ec800m process status=10
W (9814) cellular: ec800m process status=10
W (9819) cellular: ec800m process status=10
W (9824) cellular: ec800m process status=10
W (9829) cellular: ec800m process status=10
W (9834) cellular: ec800m process status=10
W (9839) cellular: ec800m process status=10
W (9844) cellular: ec800m process status=10
W (9849) cellular: ec800m process status=10
W (9854) cellular: ec800m process status=10
W (9859) cellular: ec800m process status=10
W (9864) cellular: ec800m process status=10
W (9869) cellular: ec800m process status=10
W (9874) cellular: ec800m process status=10
W (9879) cellular: ec800m process status=10
W (9884) cellular: ec800m process status=10
W (9889) cellular: ec800m process status=10
W (9894) cellular: ec800m process status=10
W (9899) cellular: ec800m process status=10
W (9904) cellular: ec800m process status=10
W (9909) cellular: ec800m process status=10
W (9914) cellular: ec800m process status=10
W (9919) cellular: ec800m process status=10
W (9924) cellular: ec800m process status=10
W (9929) cellular: ec800m process status=10
W (9934) cellular: ec800m process status=10
W (9939) cellular: ec800m process status=10
W (9944) cellular: ec800m process status=10
W (9949) cellular: ec800m process status=10
W (9954) cellular: ec800m process status=10
W (9959) cellular: ec800m process status=10
W (9964) cellular: ec800m process status=10
W (9969) cellular: ec800m process status=10
W (9974) cellular: ec800m process status=10
W (9979) cellular: ec800m process status=10
W (9984) cellular: ec800m process status=10
W (9989) cellular: ec800m process status=10
